,Date,Ticker,Expiration,OpenInterest,OpenInterestBefore,CallPut,Strike,StrikeDiff,ClosePrice,ClosePriceAfter,ExpirationDiff
1,2013-02-08,SXT   ,2013-03-16,0.0,0.0,P,35.0,2.3300018310546875,18.665000915527344,18.854999542236328,5.0
0,2012-02-08,SXT   ,2012-03-17,0.0,0.0,C,40.0,1.2599983215332031,19.3700008392334,18.28499984741211,9.0
1,2012-02-08,SXT   ,2012-03-17,0.0,0.0,P,40.0,1.2599983215332031,19.3700008392334,18.28499984741211,9.0
0,2011-07-22,SXT   ,2011-08-20,0.0,0.0,C,40.0,0.5499992370605469,19.725000381469727,15.954999923706055,1.0
1,2011-07-22,SXT   ,2011-08-20,0.0,0.0,P,40.0,0.5499992370605469,19.725000381469727,15.954999923706055,1.0
0,2011-04-19,SXT   ,2011-05-21,0.0,0.0,P,35.0,1.2999992370605469,18.149999618530273,18.655000686645508,3.0
1,2011-04-19,SXT   ,2011-05-21,3.0,3.0,C,35.0,1.2999992370605469,18.149999618530273,18.655000686645508,3.0
0,2011-02-07,SXT   ,2011-03-19,10.0,10.0,P,35.0,2.009998321533203,16.4950008392334,16.584999084472656,11.0
1,2011-02-07,SXT   ,2011-03-19,11.0,11.0,C,35.0,2.009998321533203,16.4950008392334,16.584999084472656,11.0
0,2013-02-01,LSTR  ,2013-03-16,3.0,1.0,C,55.0,1.779998779296875,7.097499847412109,6.985000133514404,12.0
1,2013-02-01,LSTR  ,2013-03-16,46.0,46.0,P,55.0,1.779998779296875,7.097499847412109,6.985000133514404,12.0
0,2012-02-03,LSTR  ,2012-03-17,0.0,0.0,C,50.0,2.1199989318847656,6.514999866485596,6.81374979019165,12.0
1,2012-02-03,LSTR  ,2012-03-17,53.0,53.0,P,50.0,2.1199989318847656,6.514999866485596,6.81374979019165,12.0
0,2011-07-22,LSTR  ,2011-08-20,17.0,17.0,P,50.0,2.479999542236328,5.940000057220459,4.632500171661377,1.0
1,2011-07-22,LSTR  ,2011-08-20,150.0,58.0,C,50.0,2.479999542236328,5.940000057220459,4.632500171661377,1.0
0,2012-04-19,TPX   ,2012-05-19,138.0,130.0,C,85.0,1.25,83.75,46.36000061035156,2.0
1,2012-04-19,TPX   ,2012-05-19,434.0,321.0,P,85.0,1.25,83.75,46.36000061035156,2.0
0,2011-10-20,TPX   ,2011-11-19,31.0,31.0,P,65.0,1.4000015258789062,63.599998474121094,62.7400016784668,2.0
1,2011-10-20,TPX   ,2011-11-19,340.0,352.0,C,65.0,1.4000015258789062,63.599998474121094,62.7400016784668,2.0
0,2011-01-20,TPX   ,2011-02-19,41.0,41.0,C,39.0,0.40000152587890625,39.400001525878906,47.459999084472656,2.0
1,2011-01-20,TPX   ,2011-02-19,846.0,846.0,P,39.0,0.40000152587890625,39.400001525878906,47.459999084472656,2.0
0,2013-08-01,CHK   ,2013-08-30,0.0,0.0,P,25.0,0.049999237060546875,8.316666603088379,8.65000057220459,1.0
1,2013-08-01,CHK   ,2013-08-30,123.0,50.0,C,25.0,0.049999237060546875,8.316666603088379,8.65000057220459,1.0
0,2013-02-07,LPLA  ,2013-03-16,0.0,0.0,C,35.0,1.7599983215332031,33.2400016784668,32.400001525878906,8.0
1,2013-02-07,LPLA  ,2013-03-16,0.0,0.0,P,35.0,1.7599983215332031,33.2400016784668,32.400001525878906,8.0
0,2012-02-08,LPLA  ,2012-03-17,0.0,0.0,C,30.0,2.4399986267089844,32.439998626708984,35.02000045776367,9.0
1,2012-02-08,LPLA  ,2012-03-17,10.0,10.0,P,30.0,2.4399986267089844,32.439998626708984,35.02000045776367,9.0
0,2011-02-08,LPLA  ,2011-03-19,0.0,0.0,P,35.0,1.1599998474121094,33.84000015258789,33.33000183105469,10.0
1,2011-02-08,LPLA  ,2011-03-19,8.0,7.0,C,35.0,1.1599998474121094,33.84000015258789,33.33000183105469,10.0
0,2013-06-20,CLC   ,2013-07-20,0.0,0.0,P,50.0,1.3499984741210938,17.116666793823242,18.360000610351562,1.0
1,2013-06-20,CLC   ,2013-07-20,2.0,0.0,C,50.0,1.3499984741210938,17.116666793823242,18.360000610351562,1.0
0,2013-03-21,CLC   ,2013-04-20,24.0,16.0,P,55.0,2.240001678466797,17.586666107177734,16.239999771118164,1.0
1,2013-03-21,CLC   ,2013-04-20,102.0,100.0,C,55.0,2.240001678466797,17.586666107177734,16.239999771118164,1.0
0,2013-01-17,CLC   ,2013-02-16,16.0,21.0,P,50.0,0.2700004577636719,16.5766658782959,17.343332290649414,1.0
1,2013-01-17,CLC   ,2013-02-16,20.0,5.0,C,50.0,0.2700004577636719,16.5766658782959,17.343332290649414,1.0
0,2012-09-20,CLC   ,2012-10-20,0.0,0.0,C,45.0,1.25,14.583333015441895,15.276667594909668,2.0
1,2012-09-20,CLC   ,2012-10-20,10.0,10.0,P,45.0,1.25,14.583333015441895,15.276667594909668,2.0
0,2012-06-21,CLC   ,2012-07-21,0.0,0.0,C,45.0,0.9599990844726562,15.319999694824219,16.023332595825195,1.0
1,2012-06-21,CLC   ,2012-07-21,15.0,15.0,P,45.0,0.9599990844726562,15.319999694824219,16.023332595825195,1.0
0,2012-01-19,CLC   ,2012-02-18,0.0,0.0,C,55.0,1.529998779296875,17.823333740234375,17.389999389648438,2.0
1,2012-01-19,CLC   ,2012-02-18,0.0,0.0,P,55.0,1.529998779296875,17.823333740234375,17.389999389648438,2.0
0,2012-03-22,CLC   ,2012-04-21,26.0,17.0,C,50.0,1.75,16.08333396911621,16.233333587646484,1.0
1,2012-03-22,CLC   ,2012-04-21,61.0,61.0,P,50.0,1.75,16.08333396911621,16.233333587646484,1.0
0,2011-09-15,CLC   ,2011-10-22,0.0,0.0,P,45.0,0.7589988708496094,14.747000694274902,15.080000877380371,9.0
1,2011-09-15,CLC   ,2011-10-22,2.0,2.0,C,45.0,0.7589988708496094,14.747000694274902,15.080000877380371,9.0
0,2011-06-15,CLC   ,2011-07-16,0.0,0.0,P,45.0,1.75,14.416666984558105,15.59000015258789,2.0
1,2011-06-15,CLC   ,2011-07-16,3.0,0.0,C,45.0,1.75,14.416666984558105,15.59000015258789,2.0
0,2011-03-17,CLC   ,2011-04-16,0.0,0.0,P,45.0,2.4000015258789062,14.199999809265137,14.470000267028809,2.0
1,2011-03-17,CLC   ,2011-04-16,3.0,1.0,C,45.0,2.4000015258789062,14.199999809265137,14.470000267028809,2.0
0,2011-01-13,CLC   ,2011-02-19,0.0,0.0,P,45.0,0.8600006103515625,14.713333129882812,14.8100004196167,8.0
1,2011-01-13,CLC   ,2011-02-19,20.0,20.0,C,45.0,0.8600006103515625,14.713333129882812,14.8100004196167,8.0
0,2013-02-13,SKT   ,2013-03-16,17.0,10.0,P,35.0,0.9000015258789062,8.975000381469727,8.824999809265137,2.0
1,2013-02-13,SKT   ,2013-03-16,864.0,810.0,C,35.0,0.9000015258789062,8.975000381469727,8.824999809265137,2.0
0,2013-05-09,AMCX  ,2013-06-22,22.0,12.0,P,65.0,1.44000244140625,66.44000244140625,65.37999725341797,15.0
1,2013-05-09,AMCX  ,2013-06-22,2262.0,2258.0,C,65.0,1.44000244140625,66.44000244140625,65.37999725341797,15.0
0,2012-11-08,AMCX  ,2012-12-22,0.0,0.0,P,55.0,2.4300003051757812,52.56999969482422,52.40999984741211,15.0
1,2012-11-08,AMCX  ,2012-12-22,33.0,33.0,C,55.0,2.4300003051757812,52.56999969482422,52.40999984741211,15.0
0,2012-08-09,AMCX  ,2012-09-22,10.0,10.0,P,45.0,1.0,44.0,40.5,15.0
1,2012-08-09,AMCX  ,2012-09-22,1232.0,1232.0,C,45.0,1.0,44.0,40.5,15.0
0,2012-05-10,AMCX  ,2012-06-16,18.0,13.0,P,40.0,0.5,40.5,38.27000045776367,8.0
1,2012-05-10,AMCX  ,2012-06-16,20.0,0.0,C,40.0,0.5,40.5,38.27000045776367,8.0
0,2012-03-15,AMCX  ,2012-04-21,0.0,0.0,C,45.0,1.0,44.0,42.720001220703125,8.0
1,2012-03-15,AMCX  ,2012-04-21,0.0,0.0,P,45.0,1.0,44.0,42.720001220703125,8.0
0,2011-11-10,AMCX  ,2011-12-17,104.0,104.0,C,35.0,0.5800018310546875,34.41999816894531,36.25,8.0
1,2011-11-10,AMCX  ,2011-12-17,159.0,159.0,P,35.0,0.5800018310546875,34.41999816894531,36.25,8.0
0,2011-08-11,AMCX  ,2011-09-17,4.0,4.0,C,35.0,0.6899986267089844,34.310001373291016,32.97999954223633,8.0
1,2011-08-11,AMCX  ,2011-09-17,190.0,190.0,P,35.0,0.6899986267089844,34.310001373291016,32.97999954223633,8.0
0,2013-05-10,AL    ,2013-06-22,30.0,13.0,P,30.0,0.0,30.0,27.600000381469727,12.0
1,2013-05-10,AL    ,2013-06-22,238.0,66.0,C,30.0,0.0,30.0,27.600000381469727,12.0
0,2012-11-09,AL    ,2012-12-22,4.0,4.0,C,22.5,0.4099998474121094,22.09000015258789,22.670000076293945,12.0
1,2012-11-09,AL    ,2012-12-22,10.0,10.0,P,22.5,0.4099998474121094,22.09000015258789,22.670000076293945,12.0
0,2012-08-10,AL    ,2012-09-22,0.0,0.0,C,20.0,1.010000228881836,21.010000228881836,22.690000534057617,12.0
1,2012-08-10,AL    ,2012-09-22,2.0,0.0,P,20.0,1.010000228881836,21.010000228881836,22.690000534057617,12.0
0,2012-05-15,AL    ,2012-06-16,0.0,0.0,C,22.5,0.09000015258789062,22.40999984741211,20.25,3.0
1,2012-05-15,AL    ,2012-06-16,1000.0,1000.0,P,22.5,0.09000015258789062,22.40999984741211,20.25,3.0
0,2012-03-12,AL    ,2012-04-21,0.0,0.0,C,25.0,0.7099990844726562,24.290000915527344,22.709999084472656,11.0
1,2012-03-12,AL    ,2012-04-21,0.0,0.0,P,25.0,0.7099990844726562,24.290000915527344,22.709999084472656,11.0
0,2011-11-11,AL    ,2011-12-17,1.0,0.0,C,22.5,0.6599998474121094,23.15999984741211,23.34000015258789,5.0
1,2011-11-11,AL    ,2011-12-17,6.0,2.0,P,22.5,0.6599998474121094,23.15999984741211,23.34000015258789,5.0
0,2011-08-12,AL    ,2011-09-17,0.0,0.0,C,22.5,0.05999946594238281,22.559999465942383,20.309999465942383,5.0
1,2011-08-12,AL    ,2011-09-17,0.0,0.0,P,22.5,0.05999946594238281,22.559999465942383,20.309999465942383,5.0
0,2013-02-06,MSG   ,2013-03-16,1.0,0.0,C,55.0,1.6599998474121094,53.34000015258789,55.93000030517578,9.0
1,2013-02-06,MSG   ,2013-03-16,150.0,150.0,P,55.0,1.6599998474121094,53.34000015258789,55.93000030517578,9.0
0,2012-05-04,MSG   ,2012-06-16,0.0,0.0,C,38.0,0.060001373291015625,37.939998626708984,35.70000076293945,12.0
1,2012-05-04,MSG   ,2012-06-16,0.0,0.0,P,38.0,0.060001373291015625,37.939998626708984,35.70000076293945,12.0
0,2012-02-08,MSG   ,2012-03-17,0.0,0.0,P,30.0,0.14999961853027344,30.149999618530273,32.689998626708984,9.0
1,2012-02-08,MSG   ,2012-03-17,32.0,32.0,C,30.0,0.14999961853027344,30.149999618530273,32.689998626708984,9.0
0,2011-11-04,MSG   ,2011-12-17,0.0,0.0,C,28.0,0.04000091552734375,27.959999084472656,29.170000076293945,12.0
1,2011-11-04,MSG   ,2011-12-17,0.0,0.0,P,28.0,0.04000091552734375,27.959999084472656,29.170000076293945,12.0
0,2011-05-06,MSG   ,2011-06-18,0.0,0.0,C,27.0,0.2199993133544922,26.780000686645508,26.0,12.0
1,2011-05-06,MSG   ,2011-06-18,10.0,10.0,P,27.0,0.2199993133544922,26.780000686645508,26.0,12.0
0,2011-07-22,AMSG  ,2011-08-20,0.0,0.0,C,25.0,1.6700000762939453,17.780000686645508,13.279999732971191,1.0
1,2011-07-22,AMSG  ,2011-08-20,0.0,0.0,P,25.0,1.6700000762939453,17.780000686645508,13.279999732971191,1.0
0,2011-05-06,CLGX  ,2011-06-18,0.0,0.0,C,20.0,1.1599998474121094,4.186666488647461,3.937777519226074,12.0
1,2011-05-06,CLGX  ,2011-06-18,0.0,0.0,P,20.0,1.1599998474121094,4.186666488647461,3.937777519226074,12.0
0,2013-05-08,HE    ,2013-06-22,1.0,1.0,C,30.0,2.030000686645508,13.984999656677246,12.510000228881836,16.0
1,2013-05-08,HE    ,2013-06-22,2.0,2.0,P,30.0,2.030000686645508,13.984999656677246,12.510000228881836,16.0
0,2012-05-08,HE    ,2012-06-16,50.0,50.0,P,25.0,1.75,13.375,13.960000038146973,10.0
1,2012-05-08,HE    ,2012-06-16,56.0,56.0,C,25.0,1.75,13.375,13.960000038146973,10.0
0,2012-02-09,HE    ,2012-03-17,9.0,9.0,P,25.0,1.2000007629394531,13.100000381469727,12.675000190734863,8.0
1,2012-02-09,HE    ,2012-03-17,102.0,102.0,C,25.0,1.2000007629394531,13.100000381469727,12.675000190734863,8.0
0,2011-05-09,HE    ,2011-06-18,0.0,0.0,P,25.0,1.0900001525878906,13.045000076293945,11.859999656677246,11.0
1,2011-05-09,HE    ,2011-06-18,201.0,201.0,C,25.0,1.0900001525878906,13.045000076293945,11.859999656677246,11.0
0,2011-02-10,HE    ,2011-03-19,0.0,0.0,P,25.0,0.09000015258789062,12.545000076293945,12.260000228881836,8.0
1,2011-02-10,HE    ,2011-03-19,339.0,335.0,C,25.0,0.09000015258789062,12.545000076293945,12.260000228881836,8.0
0,2012-02-07,DST   ,2012-03-17,2.0,0.0,P,50.0,2.3499984741210938,26.174999237060547,26.78499984741211,10.0
1,2012-02-07,DST   ,2012-03-17,7.0,3.0,C,50.0,2.3499984741210938,26.174999237060547,26.78499984741211,10.0
0,2011-04-19,DST   ,2011-05-21,20.0,20.0,P,55.0,1.9900016784667969,26.5049991607666,23.6299991607666,3.0
1,2011-04-19,DST   ,2011-05-21,340.0,340.0,C,55.0,1.9900016784667969,26.5049991607666,23.6299991607666,3.0
0,2013-02-01,LM    ,2013-03-16,35.0,35.0,C,27.0,0.20999908447265625,6.697516918182373,7.092517852783203,12.0
1,2013-02-01,LM    ,2013-03-16,5979.0,5979.0,P,27.0,0.20999908447265625,6.697516918182373,7.092517852783203,12.0
0,2012-11-13,HZNP  ,2012-12-22,71.0,52.0,P,2.5,0.039999961853027344,2.4600000381469727,2.4100000858306885,10.0
1,2012-11-13,HZNP  ,2012-12-22,87.0,65.0,C,2.5,0.039999961853027344,2.4600000381469727,2.4100000858306885,10.0
0,2012-08-10,HZNP  ,2012-09-22,2592.0,2380.0,P,5.0,0.3299999237060547,4.670000076293945,3.990000009536743,12.0
1,2012-08-10,HZNP  ,2012-09-22,2776.0,2763.0,C,5.0,0.3299999237060547,4.670000076293945,3.990000009536743,12.0
0,2011-10-20,CRUS  ,2011-11-19,134.0,132.0,P,14.0,0.19999980926513672,14.199999809265137,16.25,2.0
1,2011-10-20,CRUS  ,2011-11-19,146.0,141.0,C,14.0,0.19999980926513672,14.199999809265137,16.25,2.0
0,2011-07-22,CRUS  ,2011-08-20,2083.0,977.0,P,16.0,0.22999954223632812,16.229999542236328,13.09000015258789,1.0
1,2011-07-22,CRUS  ,2011-08-20,3359.0,2265.0,C,16.0,0.22999954223632812,16.229999542236328,13.09000015258789,1.0
0,2013-05-08,PRI   ,2013-06-22,20.0,10.0,P,35.0,0.3300018310546875,34.66999816894531,35.90999984741211,16.0
1,2013-05-08,PRI   ,2013-06-22,46.0,36.0,C,35.0,0.3300018310546875,34.66999816894531,35.90999984741211,16.0
0,2013-02-08,PRI   ,2013-03-16,0.0,0.0,P,35.0,1.3699989318847656,33.630001068115234,32.040000915527344,5.0
1,2013-02-08,PRI   ,2013-03-16,21.0,21.0,C,35.0,1.3699989318847656,33.630001068115234,32.040000915527344,5.0
0,2012-11-08,PRI   ,2012-12-22,2.0,2.0,P,30.0,1.5300006866455078,28.469999313354492,29.059999465942383,15.0
1,2012-11-08,PRI   ,2012-12-22,52.0,52.0,C,30.0,1.5300006866455078,28.469999313354492,29.059999465942383,15.0
0,2012-08-09,PRI   ,2012-09-22,0.0,0.0,P,30.0,1.1399993896484375,28.860000610351562,29.719999313354492,15.0
1,2012-08-09,PRI   ,2012-09-22,17.0,17.0,C,30.0,1.1399993896484375,28.860000610351562,29.719999313354492,15.0
0,2012-02-08,PRI   ,2012-03-17,52.0,52.0,P,25.0,0.12999916076660156,24.8700008392334,24.600000381469727,9.0
1,2012-02-08,PRI   ,2012-03-17,113.0,113.0,C,25.0,0.12999916076660156,24.8700008392334,24.600000381469727,9.0
0,2011-02-09,PRI   ,2011-03-19,10.0,10.0,P,25.0,0.6299991607666016,25.6299991607666,25.0,9.0
1,2011-02-09,PRI   ,2011-03-19,84.0,84.0,C,25.0,0.6299991607666016,25.6299991607666,25.0,9.0
0,2013-02-06,SPB   ,2013-03-16,122.0,108.0,P,55.0,0.5900001525878906,55.59000015258789,54.59000015258789,9.0
1,2013-02-06,SPB   ,2013-03-16,187.0,85.0,C,55.0,0.5900001525878906,55.59000015258789,54.59000015258789,9.0
0,2012-08-07,SPB   ,2012-09-22,0.0,0.0,C,35.0,1.2299995422363281,36.22999954223633,37.599998474121094,17.0
1,2012-08-07,SPB   ,2012-09-22,0.0,0.0,P,35.0,1.2299995422363281,36.22999954223633,37.599998474121094,17.0
0,2012-05-09,SPB   ,2012-06-16,0.0,0.0,C,30.0,2.1599998474121094,32.15999984741211,34.38999938964844,9.0
1,2012-05-09,SPB   ,2012-06-16,0.0,0.0,P,30.0,2.1599998474121094,32.15999984741211,34.38999938964844,9.0
0,2012-02-03,SPB   ,2012-03-17,0.0,0.0,C,30.0,0.35000038146972656,30.350000381469727,28.829999923706055,12.0
1,2012-02-03,SPB   ,2012-03-17,0.0,0.0,P,30.0,0.35000038146972656,30.350000381469727,28.829999923706055,12.0
0,2011-11-16,SPB   ,2011-12-17,0.0,0.0,P,25.0,1.1800003051757812,23.81999969482422,26.040000915527344,2.0
1,2011-11-16,SPB   ,2011-12-17,64.0,64.0,C,25.0,1.1800003051757812,23.81999969482422,26.040000915527344,2.0
0,2011-08-11,SPB   ,2011-09-17,0.0,0.0,C,22.5,0.45999908447265625,22.959999084472656,24.579999923706055,8.0
1,2011-08-11,SPB   ,2011-09-17,0.0,0.0,P,22.5,0.45999908447265625,22.959999084472656,24.579999923706055,8.0
0,2013-02-14,CAR   ,2013-03-16,10.0,10.0,P,24.0,0.2999992370605469,161.99998474121094,187.3333282470703,1.0
1,2013-02-14,CAR   ,2013-03-16,390.0,145.0,C,24.0,0.2999992370605469,161.99998474121094,187.3333282470703,1.0
0,2012-05-08,CAR   ,2012-06-16,100.0,97.0,P,17.0,0.4799995422363281,110.13333129882812,90.66666412353516,10.0
1,2012-05-08,CAR   ,2012-06-16,1148.0,523.0,C,17.0,0.4799995422363281,110.13333129882812,90.66666412353516,10.0
0,2011-02-17,CAR   ,2011-03-19,83.0,10.0,P,17.0,0.4799995422363281,110.13333129882812,107.86666107177734,1.0
1,2011-02-17,CAR   ,2011-03-19,236.0,231.0,C,17.0,0.4799995422363281,110.13333129882812,107.86666107177734,1.0
0,2013-02-06,ENS   ,2013-03-16,42.0,42.0,P,40.0,1.4199981689453125,41.41999816894531,41.849998474121094,9.0
1,2013-02-06,ENS   ,2013-03-16,117.0,117.0,C,40.0,1.4199981689453125,41.41999816894531,41.849998474121094,9.0
0,2012-08-08,ENS   ,2012-09-22,308.0,298.0,P,35.0,0.7099990844726562,35.709999084472656,38.790000915527344,16.0
1,2012-08-08,ENS   ,2012-09-22,688.0,686.0,C,35.0,0.7099990844726562,35.709999084472656,38.790000915527344,16.0
0,2012-02-08,ENS   ,2012-03-17,50.0,32.0,P,30.0,1.8500003814697266,31.850000381469727,34.34000015258789,9.0
1,2012-02-08,ENS   ,2012-03-17,51.0,51.0,C,30.0,1.8500003814697266,31.850000381469727,34.34000015258789,9.0
0,2011-11-09,ENS   ,2011-12-17,206.0,206.0,P,22.5,0.4400005340576172,22.059999465942383,24.760000228881836,9.0
1,2011-11-09,ENS   ,2011-12-17,319.0,313.0,C,22.5,0.4400005340576172,22.059999465942383,24.760000228881836,9.0
0,2011-08-10,ENS   ,2011-09-17,0.0,0.0,C,22.5,0.5699996948242188,21.93000030517578,21.06999969482422,9.0
1,2011-08-10,ENS   ,2011-09-17,11.0,11.0,P,22.5,0.5699996948242188,21.93000030517578,21.06999969482422,9.0
0,2011-02-10,ENS   ,2011-03-19,3.0,3.0,P,35.0,1.2000007629394531,36.20000076293945,35.4900016784668,8.0
1,2011-02-10,ENS   ,2011-03-19,97.0,95.0,C,35.0,1.2000007629394531,36.20000076293945,35.4900016784668,8.0
0,2013-02-05,LFUS  ,2013-03-16,0.0,0.0,P,65.0,0.9899978637695312,32.994998931884766,33.185001373291016,10.0
1,2013-02-05,LFUS  ,2013-03-16,21.0,21.0,C,65.0,0.9899978637695312,32.994998931884766,33.185001373291016,10.0
0,2012-02-07,LFUS  ,2012-03-17,5.0,5.0,P,55.0,1.2099990844726562,28.104999542236328,26.905000686645508,10.0
1,2012-02-07,LFUS  ,2012-03-17,105.0,105.0,C,55.0,1.2099990844726562,28.104999542236328,26.905000686645508,10.0
0,2012-11-08,HR    ,2012-12-22,0.0,0.0,C,22.5,0.26000022888183594,22.760000228881836,24.309999465942383,15.0
1,2012-11-08,HR    ,2012-12-22,0.0,0.0,P,22.5,0.26000022888183594,22.760000228881836,24.309999465942383,15.0
0,2011-08-09,HR    ,2011-09-17,0.0,0.0,C,15.0,0.75,15.75,17.520000457763672,10.0
1,2011-08-09,HR    ,2011-09-17,0.0,0.0,P,15.0,0.75,15.75,17.520000457763672,10.0
0,2011-05-10,HR    ,2011-06-18,0.0,0.0,C,22.5,0.3299999237060547,22.170000076293945,21.149999618530273,10.0
1,2011-05-10,HR    ,2011-06-18,1.0,1.0,P,22.5,0.3299999237060547,22.170000076293945,21.149999618530273,10.0
0,2013-05-16,JACK  ,2013-06-22,63.0,61.0,C,35.0,1.970001220703125,18.485000610351562,18.93000030517578,8.0
1,2013-05-16,JACK  ,2013-06-22,287.0,93.0,P,35.0,1.970001220703125,18.485000610351562,18.93000030517578,8.0
0,2012-11-20,JACK  ,2012-12-22,730.0,539.0,P,25.0,1.1700000762939453,13.085000038146973,14.454999923706055,3.0
1,2012-11-20,JACK  ,2012-12-22,815.0,764.0,C,25.0,1.1700000762939453,13.085000038146973,14.454999923706055,3.0
0,2012-05-17,JACK  ,2012-06-16,208.0,187.0,P,22.5,1.0599994659423828,11.779999732971191,12.720000267028809,1.0
1,2012-05-17,JACK  ,2012-06-16,330.0,320.0,C,22.5,1.0599994659423828,11.779999732971191,12.720000267028809,1.0
0,2011-08-11,JACK  ,2011-09-17,12.0,12.0,C,20.0,0.4699993133544922,10.234999656677246,9.800000190734863,8.0
1,2011-08-11,JACK  ,2011-09-17,784.0,779.0,P,20.0,0.4699993133544922,10.234999656677246,9.800000190734863,8.0
0,2011-05-19,JACK  ,2011-06-18,197.0,181.0,P,22.5,0.2350006103515625,11.132499694824219,10.805000305175781,1.0
1,2011-05-19,JACK  ,2011-06-18,4276.0,3572.0,C,22.5,0.2350006103515625,11.132499694824219,10.805000305175781,1.0
0,2013-06-20,FNSR  ,2013-07-20,82.0,82.0,P,16.0,0.19999980926513672,42.13333511352539,49.279998779296875,1.0
1,2013-06-20,FNSR  ,2013-07-20,585.0,392.0,C,16.0,0.19999980926513672,42.13333511352539,49.279998779296875,1.0
0,2013-03-08,FNSR  ,2013-04-20,136.0,5.0,P,15.0,0.4799995422363281,38.720001220703125,34.560001373291016,12.0
1,2013-03-08,FNSR  ,2013-04-20,180.0,150.0,C,15.0,0.4799995422363281,38.720001220703125,34.560001373291016,12.0
0,2012-12-06,FNSR  ,2013-01-19,228.0,228.0,P,14.0,0.029999732971191406,37.413333892822266,43.60000228881836,12.0
1,2012-12-06,FNSR  ,2013-01-19,622.0,606.0,C,14.0,0.029999732971191406,37.413333892822266,43.60000228881836,12.0
0,2012-06-12,FNSR  ,2012-07-21,172.0,171.0,C,14.0,0.06999969482421875,37.14666748046875,33.973331451416016,10.0
1,2012-06-12,FNSR  ,2012-07-21,192.0,173.0,P,14.0,0.06999969482421875,37.14666748046875,33.973331451416016,10.0
0,2011-06-16,FNSR  ,2011-07-16,31.0,1.0,C,15.0,0.15999984741210938,39.573333740234375,45.78666687011719,1.0
1,2011-06-16,FNSR  ,2011-07-16,372.0,174.0,P,15.0,0.15999984741210938,39.573333740234375,45.78666687011719,1.0
0,2011-07-22,CBI   ,2011-08-20,0.0,0.0,P,45.0,0.4900016784667969,11.1274995803833,7.527500152587891,1.0
1,2011-07-22,CBI   ,2011-08-20,137.0,137.0,C,45.0,0.4900016784667969,11.1274995803833,7.527500152587891,1.0
0,2013-07-16,MBFI  ,2013-08-17,0.0,0.0,C,30.0,1.8799991607666016,18.746667861938477,19.03999900817871,4.0
1,2013-07-16,MBFI  ,2013-08-17,0.0,0.0,P,30.0,1.8799991607666016,18.746667861938477,19.03999900817871,4.0
0,2012-07-18,MBFI  ,2012-08-18,11.0,11.0,P,20.0,0.5599994659423828,13.706665992736816,13.300000190734863,3.0
1,2012-07-18,MBFI  ,2012-08-18,79.0,79.0,C,20.0,0.5599994659423828,13.706665992736816,13.300000190734863,3.0
0,2013-04-18,WTFC  ,2013-05-18,0.0,0.0,C,35.0,0.25,23.16666603088379,24.739999771118164,2.0
1,2013-04-18,WTFC  ,2013-05-18,30.0,30.0,P,35.0,0.25,23.16666603088379,24.739999771118164,2.0
0,2011-04-21,WTFC  ,2011-05-21,0.0,0.0,C,35.0,0.4399986267089844,23.040000915527344,21.96666717529297,1.0
1,2011-04-21,WTFC  ,2011-05-21,3.0,3.0,P,35.0,0.4399986267089844,23.040000915527344,21.96666717529297,1.0
0,2013-02-08,NUAN  ,2013-03-16,0.0,0.0,C,20.0,0.0,20.0,19.329999923706055,5.0
1,2013-02-08,NUAN  ,2013-03-16,10.0,10.0,P,20.0,0.0,20.0,19.329999923706055,5.0
0,2012-11-20,NUAN  ,2012-12-22,328.0,270.0,C,20.0,0.10000038146972656,20.100000381469727,22.899999618530273,3.0
1,2012-11-20,NUAN  ,2012-12-22,414.0,164.0,P,20.0,0.10000038146972656,20.100000381469727,22.899999618530273,3.0
0,2012-08-08,NUAN  ,2012-09-22,47.0,10.0,P,23.0,0.18000030517578125,23.18000030517578,24.299999237060547,16.0
1,2012-08-08,NUAN  ,2012-09-22,812.0,604.0,C,23.0,0.18000030517578125,23.18000030517578,24.299999237060547,16.0
0,2012-02-10,NUAN  ,2012-03-17,58.0,37.0,C,26.0,0.49500083923339844,26.4950008392334,25.579999923706055,5.0
1,2012-02-10,NUAN  ,2012-03-17,282.0,210.0,P,26.0,0.49500083923339844,26.4950008392334,25.579999923706055,5.0
0,2011-08-10,NUAN  ,2011-09-17,15.0,15.0,P,17.0,0.20999908447265625,16.790000915527344,17.6200008392334,9.0
1,2011-08-10,NUAN  ,2011-09-17,90.0,57.0,C,17.0,0.20999908447265625,16.790000915527344,17.6200008392334,9.0
